user_id,item_id,result,date
911,206,0,2021-09-09 05:49:07
1299,375,0,2021-09-09 05:49:39
42,392,1,2021-09-09 05:49:54
4330,46,0,2021-09-09 05:50:00
564,243,0,2021-09-09 05:50:07
3347,366,0,2021-09-09 05:50:08
1477,242,1,2021-09-09 05:50:33
1692,346,0,2021-09-09 05:50:39
3203,118,0,2021-09-09 05:50:39
2811,155,0,2021-09-09 05:50:40
4626,399,0,2021-09-09 05:51:25
3929,237,0,2021-09-09 05:51:26
4811,20,0,2021-09-09 05:51:59
3251,245,1,2021-09-09 05:52:06
2654,326,0,2021-09-09 05:52:13
2190,228,0,2021-09-09 05:52:45
2041,41,0,2021-09-09 05:52:49
4593,354,1,2021-09-09 05:52:50
2093,72,0,2021-09-09 05:53:08
959,238,0,2021-09-09 05:53:13
2342,215,0,2021-09-09 05:53:39
2067,299,0,2021-09-09 05:53:42
1605,300,0,2021-09-09 05:54:39
516,234,0,2021-09-09 05:54:50
2114,314,1,2021-09-09 05:54:58
845,149,0,2021-09-09 05:54:58
4147,102,0,2021-09-09 05:55:01
3897,216,0,2021-09-09 05:55:22
2155,380,1,2021-09-09 05:55:27
2226,376,0,2021-09-09 05:55:31
2014,118,0,2021-09-09 05:56:08
4111,354,1,2021-09-09 05:56:45
1160,187,0,2021-09-09 05:57:23
4002,280,0,2021-09-09 05:57:29
784,371,0,2021-09-09 05:57:41
1216,14,0,2021-09-09 05:57:51
1785,369,0,2021-09-09 05:58:12
1217,247,1,2021-09-09 05:58:32
1817,184,0,2021-09-09 05:58:36
3138,34,1,2021-09-09 05:58:42
1112,201,0,2021-09-09 05:59:04
2763,355,0,2021-09-09 05:59:38
3657,398,0,2021-09-09 05:59:43
3724,178,0,2021-09-09 05:59:53
838,171,0,2021-09-09 06:00:12
2199,280,1,2021-09-09 06:00:17
3538,226,0,2021-09-09 06:00:23
922,33,1,2021-09-09 06:00:58
2878,368,1,2021-09-09 06:01:19
3745,184,1,2021-09-09 06:01:22
2074,188,0,2021-09-09 06:01:49
3869,132,0,2021-09-09 06:02:24
2627,31,0,2021-09-09 06:02:26
3655,350,0,2021-09-09 06:02:29
4233,317,1,2021-09-09 06:02:42
3471,113,0,2021-09-09 06:02:56
4171,126,0,2021-09-09 06:03:15
2372,166,0,2021-09-09 06:03:24
3430,47,0,2021-09-09 06:03:26
1535,54,0,2021-09-09 06:03:37
4738,76,0,2021-09-09 06:03:39
2308,352,1,2021-09-09 06:03:45
1846,99,0,2021-09-09 06:03:49
1433,278,1,2021-09-09 06:04:40
1813,179,0,2021-09-09 06:04:53
438,81,0,2021-09-09 06:04:59
3787,246,0,2021-09-09 06:05:00
1515,259,0,2021-09-09 06:05:28
2107,236,0,2021-09-09 06:05:31
636,36,0,2021-09-09 06:05:37
1556,185,1,2021-09-09 06:05:50
1422,313,1,2021-09-09 06:05:58
1471,69,1,2021-09-09 06:06:00
594,205,0,2021-09-09 06:06:39
489,358,1,2021-09-09 06:07:03
631,308,1,2021-09-09 06:07:03
72,397,1,2021-09-09 06:07:14
4611,98,0,2021-09-09 06:07:40
4949,72,0,2021-09-09 06:07:55
3514,231,0,2021-09-09 06:08:04
1277,394,0,2021-09-09 06:09:11
2195,291,1,2021-09-09 06:09:17
909,168,0,2021-09-09 06:09:30
2520,387,0,2021-09-09 06:09:33
3522,253,0,2021-09-09 06:09:38
2555,1,0,2021-09-09 06:09:43
2777,148,1,2021-09-09 06:09:53
4275,297,0,2021-09-09 06:10:12
1425,308,0,2021-09-09 06:10:33
2453,79,0,2021-09-09 06:10:47
634,100,0,2021-09-09 06:10:57
4814,47,0,2021-09-09 06:11:37
4359,92,0,2021-09-09 06:11:39
3534,24,0,2021-09-09 06:12:11
4069,337,0,2021-09-09 06:12:24
3357,124,0,2021-09-09 06:12:46
247,308,1,2021-09-09 06:12:47
2021,299,0,2021-09-09 06:13:14
4130,199,0,2021-09-09 06:13:22
4793,178,0,2021-09-09 06:13:25
37,99,0,2021-09-09 06:13:36
4976,182,1,2021-09-09 06:13:46
2197,82,1,2021-09-09 06:13:49
2090,250,0,2021-09-09 06:13:53
3486,65,0,2021-09-09 06:14:00
2103,26,1,2021-09-09 06:14:10
2349,58,0,2021-09-09 06:14:14
108,310,0,2021-09-09 06:14:17
2672,230,0,2021-09-09 06:14:28
3192,55,0,2021-09-09 06:14:34
1924,298,0,2021-09-09 06:15:00
4462,257,0,2021-09-09 06:15:35
4939,187,0,2021-09-09 06:15:55
1185,4,1,2021-09-09 06:16:00
3598,140,1,2021-09-09 06:16:41
532,274,1,2021-09-09 06:16:50
2001,156,0,2021-09-09 06:16:55
3584,114,0,2021-09-09 06:17:07
2437,205,0,2021-09-09 06:17:35
1679,331,0,2021-09-09 06:17:47
3034,104,0,2021-09-09 06:17:58
2081,345,0,2021-09-09 06:17:58
2845,195,1,2021-09-09 06:18:00
2400,5,1,2021-09-09 06:18:05
924,271,0,2021-09-09 06:18:12
833,380,0,2021-09-09 06:18:22
2169,138,0,2021-09-09 06:18:59
4740,196,0,2021-09-09 06:19:08
1479,308,1,2021-09-09 06:19:14
3364,71,0,2021-09-09 06:19:28
1195,81,1,2021-09-09 06:19:34
1668,24,0,2021-09-09 06:19:49
1501,338,0,2021-09-09 06:20:40
1667,43,0,2021-09-09 06:21:06
3556,213,0,2021-09-09 06:21:10
4919,62,0,2021-09-09 06:21:30
873,278,0,2021-09-09 06:21:39
80,175,0,2021-09-09 06:21:49
2810,256,0,2021-09-09 06:22:01
3257,8,1,2021-09-09 06:22:16
4481,332,0,2021-09-09 06:22:26
111,15,0,2021-09-09 06:22:38
1898,269,0,2021-09-09 06:22:40
2537,316,0,2021-09-09 06:22:40
3360,245,0,2021-09-09 06:22:47
1265,36,0,2021-09-09 06:22:47
1047,366,0,2021-09-09 06:23:09
3909,185,0,2021-09-09 06:24:00
1432,127,0,2021-09-09 06:24:00
3838,348,0,2021-09-09 06:24:08
2126,251,0,2021-09-09 06:24:15
3545,287,1,2021-09-09 06:24:31
3249,297,0,2021-09-09 06:24:41
2249,44,0,2021-09-09 06:24:46
1051,346,0,2021-09-09 06:24:46
462,272,1,2021-09-09 06:24:47
2220,327,1,2021-09-09 06:25:00
3081,81,1,2021-09-09 06:25:52
2456,241,0,2021-09-09 06:26:04
4056,380,0,2021-09-09 06:26:13
2185,239,1,2021-09-09 06:28:15
4441,28,0,2021-09-09 06:28:18
3234,293,1,2021-09-09 06:28:43
463,102,0,2021-09-09 06:28:56
1664,267,0,2021-09-09 06:29:00
1981,1,0,2021-09-09 06:29:02
4444,57,0,2021-09-09 06:29:21
1420,116,0,2021-09-09 06:29:54
2383,162,1,2021-09-09 06:30:09
1609,174,0,2021-09-09 06:30:29
3640,170,0,2021-09-09 06:30:56
2401,381,0,2021-09-09 06:31:03
1697,248,0,2021-09-09 06:31:11
3255,315,0,2021-09-09 06:31:26
3429,106,0,2021-09-09 06:31:33
2403,266,0,2021-09-09 06:31:41
3847,260,0,2021-09-09 06:31:51
4824,13,0,2021-09-09 06:32:12
2229,93,0,2021-09-09 06:32:16
1944,122,0,2021-09-09 06:32:35
3143,30,0,2021-09-09 06:32:41
4026,64,0,2021-09-09 06:32:42
4460,362,0,2021-09-09 06:32:48
2353,301,0,2021-09-09 06:32:48
244,254,0,2021-09-09 06:33:09
3198,273,0,2021-09-09 06:33:33
313,268,1,2021-09-09 06:33:41
4486,349,0,2021-09-09 06:33:43
2791,141,0,2021-09-09 06:33:53
2685,371,0,2021-09-09 06:33:53
3992,208,0,2021-09-09 06:33:55
4878,204,1,2021-09-09 06:33:59
1306,77,0,2021-09-09 06:34:01
4873,391,0,2021-09-09 06:34:09
2981,251,0,2021-09-09 06:34:13
2122,335,0,2021-09-09 06:34:35
2309,56,0,2021-09-09 06:34:50
161,271,0,2021-09-09 06:34:53
3274,186,0,2021-09-09 06:35:48
761,31,1,2021-09-09 06:35:58
754,322,0,2021-09-09 06:36:12
2934,192,0,2021-09-09 06:36:39
3953,121,0,2021-09-09 06:36:41
646,252,1,2021-09-09 06:36:49
1480,162,0,2021-09-09 06:36:53
2391,184,0,2021-09-09 06:37:01
2991,319,0,2021-09-09 06:37:14
1916,56,1,2021-09-09 06:37:41
2649,52,0,2021-09-09 06:38:13
2582,64,0,2021-09-09 06:38:21
1721,223,1,2021-09-09 06:38:25
851,300,0,2021-09-09 06:38:32
957,52,0,2021-09-09 06:38:54
1375,297,0,2021-09-09 06:39:21
2681,290,0,2021-09-09 06:39:29
147,282,0,2021-09-09 06:39:31
549,216,0,2021-09-09 06:39:43
3450,64,0,2021-09-09 06:39:46
2692,310,1,2021-09-09 06:39:52
3696,194,0,2021-09-09 06:40:11
1389,310,0,2021-09-09 06:40:17
3940,26,0,2021-09-09 06:40:34
2839,74,0,2021-09-09 06:40:59
2398,101,0,2021-09-09 06:41:01
3296,229,1,2021-09-09 06:42:04
524,199,0,2021-09-09 06:42:22
372,331,0,2021-09-09 06:42:31
737,217,0,2021-09-09 06:42:38
122,382,0,2021-09-09 06:42:43
1431,381,0,2021-09-09 06:42:45
1499,393,0,2021-09-09 06:42:58
3108,245,0,2021-09-09 06:43:11
3470,49,1,2021-09-09 06:43:12
2673,192,0,2021-09-09 06:43:14
2297,327,0,2021-09-09 06:43:47
98,15,0,2021-09-09 06:43:49
1640,9,0,2021-09-09 06:44:04
131,86,1,2021-09-09 06:44:19
3652,7,1,2021-09-09 06:44:21
4665,352,1,2021-09-09 06:44:59
768,378,0,2021-09-09 06:45:27
1064,299,0,2021-09-09 06:45:29
3731,330,1,2021-09-09 06:45:48
1165,183,1,2021-09-09 06:46:09
1911,375,1,2021-09-09 06:46:14
1455,26,0,2021-09-09 06:46:55
2479,52,1,2021-09-09 06:47:09
71,198,1,2021-09-09 06:47:30
1197,75,1,2021-09-09 06:47:38
3784,206,1,2021-09-09 06:48:33
2884,249,0,2021-09-09 06:49:10
3112,75,0,2021-09-09 06:49:38
2932,253,0,2021-09-09 06:49:46
4208,32,0,2021-09-09 06:49:48
1493,305,0,2021-09-09 06:49:51
3564,95,1,2021-09-09 06:50:28
1580,48,0,2021-09-09 06:50:40
2477,278,0,2021-09-09 06:50:50
1969,197,0,2021-09-09 06:51:03
1276,370,0,2021-09-09 06:51:21
3899,193,0,2021-09-09 06:51:36
1701,103,0,2021-09-09 06:52:04
2079,146,0,2021-09-09 06:52:42
4292,73,0,2021-09-09 06:52:52
3872,243,0,2021-09-09 06:53:06
3310,365,0,2021-09-09 06:53:25
1267,50,0,2021-09-09 06:53:26
1543,286,0,2021-09-09 06:53:41
4577,63,0,2021-09-09 06:53:56
4782,267,0,2021-09-09 06:54:09
1757,355,0,2021-09-09 06:54:14
823,121,1,2021-09-09 06:54:15
124,281,0,2021-09-09 06:54:20
4753,59,1,2021-09-09 06:54:35
4621,93,0,2021-09-09 06:54:46
95,327,0,2021-09-09 06:55:14
4174,368,0,2021-09-09 06:55:32
1361,61,0,2021-09-09 06:55:48
3780,254,0,2021-09-09 06:56:18
1712,347,0,2021-09-09 06:56:45
4898,359,0,2021-09-09 06:56:56
3180,92,0,2021-09-09 06:56:58
3532,46,0,2021-09-09 06:57:16
1573,365,0,2021-09-09 06:57:41
54,225,0,2021-09-09 06:57:45
432,255,1,2021-09-09 06:58:02
1764,379,0,2021-09-09 06:58:30
444,290,0,2021-09-09 06:58:47
3672,70,0,2021-09-09 06:59:00
3796,380,1,2021-09-09 06:59:40
1252,15,1,2021-09-09 06:59:44
3766,296,1,2021-09-09 06:59:46
4909,196,0,2021-09-09 06:59:49
4713,340,0,2021-09-09 06:59:56
4289,376,0,2021-09-09 07:00:14
478,16,0,2021-09-09 07:00:23
4255,197,0,2021-09-09 07:00:34
2608,82,1,2021-09-09 07:00:44
79,133,0,2021-09-09 07:00:56
4497,36,0,2021-09-09 07:01:21
466,299,0,2021-09-09 07:01:33
4685,249,1,2021-09-09 07:02:05
3540,238,0,2021-09-09 07:02:12
4098,310,1,2021-09-09 07:02:18
1830,324,1,2021-09-09 07:02:54
3700,152,0,2021-09-09 07:03:13
2032,199,1,2021-09-09 07:03:29
3592,250,0,2021-09-09 07:03:38
1358,387,0,2021-09-09 07:03:39
2364,362,0,2021-09-09 07:04:16
4957,362,0,2021-09-09 07:04:28
4228,300,0,2021-09-09 07:04:29
3606,49,1,2021-09-09 07:04:32
796,17,0,2021-09-09 07:04:52
1533,259,1,2021-09-09 07:04:54
773,27,0,2021-09-09 07:04:55
963,134,0,2021-09-09 07:05:03
1567,285,0,2021-09-09 07:05:05
4843,52,0,2021-09-09 07:05:12
2031,69,1,2021-09-09 07:05:20
29,321,0,2021-09-09 07:05:29
2188,232,0,2021-09-09 07:05:45
65,318,1,2021-09-09 07:06:23
2546,239,1,2021-09-09 07:06:43
456,130,0,2021-09-09 07:07:03
2,95,1,2021-09-09 07:07:04
286,398,0,2021-09-09 07:07:04
4142,211,0,2021-09-09 07:07:18
2671,114,0,2021-09-09 07:07:19
3877,315,0,2021-09-09 07:07:33
2295,53,0,2021-09-09 07:07:42
815,340,0,2021-09-09 07:07:43
2568,61,0,2021-09-09 07:08:07
1700,215,0,2021-09-09 07:08:18
4170,182,0,2021-09-09 07:08:20
2005,366,0,2021-09-09 07:08:31
4380,7,0,2021-09-09 07:08:36
3146,345,0,2021-09-09 07:09:00
689,347,0,2021-09-09 07:09:37
2651,205,0,2021-09-09 07:09:38
4317,122,0,2021-09-09 07:09:53
1780,142,0,2021-09-09 07:09:56
2299,394,0,2021-09-09 07:10:22
956,139,0,2021-09-09 07:10:26
2369,68,0,2021-09-09 07:10:29
2517,165,1,2021-09-09 07:10:35
1268,169,1,2021-09-09 07:10:54
896,120,0,2021-09-09 07:10:59
3474,330,0,2021-09-09 07:11:32
4323,174,0,2021-09-09 07:11:35
1615,329,0,2021-09-09 07:11:36
2242,209,0,2021-09-09 07:12:18
2039,117,0,2021-09-09 07:12:37
510,141,0,2021-09-09 07:13:08
4677,226,0,2021-09-09 07:13:27
3224,225,0,2021-09-09 07:13:35
938,243,1,2021-09-09 07:14:31
2240,333,0,2021-09-09 07:14:48
13,202,0,2021-09-09 07:14:51
2817,92,0,2021-09-09 07:15:00
2392,357,1,2021-09-09 07:15:14
2979,194,0,2021-09-09 07:15:29
590,24,1,2021-09-09 07:15:57
2367,72,0,2021-09-09 07:16:13
1561,255,0,2021-09-09 07:16:22
3036,270,1,2021-09-09 07:16:36
558,359,0,2021-09-09 07:16:49
2893,74,0,2021-09-09 07:16:58
3481,301,0,2021-09-09 07:17:16
3721,349,0,2021-09-09 07:17:17
3934,269,1,2021-09-09 07:17:22
2320,175,1,2021-09-09 07:17:24
1168,377,0,2021-09-09 07:17:24
3641,309,1,2021-09-09 07:17:30
358,176,1,2021-09-09 07:17:33
1153,177,0,2021-09-09 07:17:36
4838,279,1,2021-09-09 07:18:09
4601,152,0,2021-09-09 07:18:10
1071,222,0,2021-09-09 07:18:24
939,323,0,2021-09-09 07:18:45
4122,21,1,2021-09-09 07:18:59
1564,128,0,2021-09-09 07:19:00
4706,283,0,2021-09-09 07:19:08
1792,43,1,2021-09-09 07:19:26
1730,178,1,2021-09-09 07:19:28
2767,163,0,2021-09-09 07:19:30
4073,392,1,2021-09-09 07:19:49
648,146,0,2021-09-09 07:20:02
821,95,1,2021-09-09 07:20:19
4146,346,0,2021-09-09 07:20:21
1986,267,0,2021-09-09 07:20:33
178,60,0,2021-09-09 07:20:44
2505,324,0,2021-09-09 07:21:00
366,355,0,2021-09-09 07:21:17
1660,358,1,2021-09-09 07:21:40
2234,335,0,2021-09-09 07:21:45
265,333,0,2021-09-09 07:21:56
3778,153,0,2021-09-09 07:21:57
446,219,1,2021-09-09 07:22:00
3141,241,1,2021-09-09 07:22:03
3758,306,0,2021-09-09 07:22:15
1524,28,0,2021-09-09 07:22:25
1606,105,0,2021-09-09 07:22:34
1827,64,0,2021-09-09 07:23:14
4890,212,0,2021-09-09 07:23:16
2270,78,0,2021-09-09 07:24:06
3442,287,0,2021-09-09 07:24:08
2968,235,0,2021-09-09 07:24:20
612,71,0,2021-09-09 07:24:34
2066,175,1,2021-09-09 07:24:51
4283,70,0,2021-09-09 07:24:52
1925,314,0,2021-09-09 07:24:58
322,102,0,2021-09-09 07:25:08
1598,218,0,2021-09-09 07:25:42
2901,133,1,2021-09-09 07:26:08
4031,286,0,2021-09-09 07:26:27
4446,281,0,2021-09-09 07:26:31
1181,174,0,2021-09-09 07:26:32
422,167,0,2021-09-09 07:26:54
3433,313,0,2021-09-09 07:26:55
1962,66,0,2021-09-09 07:26:59
1589,252,0,2021-09-09 07:27:24
38,196,0,2021-09-09 07:27:50
1501,6,0,2021-09-09 07:27:52
1555,343,1,2021-09-09 07:28:03
3994,304,1,2021-09-09 07:28:37
514,183,0,2021-09-09 07:28:42
4077,349,1,2021-09-09 07:28:43
443,231,0,2021-09-09 07:28:48
307,308,0,2021-09-09 07:28:49
475,217,0,2021-09-09 07:28:53
1155,196,0,2021-09-09 07:29:29
1539,238,0,2021-09-09 07:29:37
4660,316,0,2021-09-09 07:29:37
3863,184,1,2021-09-09 07:29:54
1046,267,1,2021-09-09 07:29:57
1041,293,1,2021-09-09 07:29:58
3117,65,0,2021-09-09 07:29:58
1519,193,0,2021-09-09 07:30:05
3991,12,1,2021-09-09 07:30:06
4594,89,1,2021-09-09 07:30:28
2026,352,1,2021-09-09 07:30:46
1767,248,0,2021-09-09 07:30:47
972,264,0,2021-09-09 07:31:02
2880,181,0,2021-09-09 07:31:04
3299,187,0,2021-09-09 07:31:17
2288,189,0,2021-09-09 07:31:35
1752,6,0,2021-09-09 07:31:37
1118,116,1,2021-09-09 07:31:38
4095,203,0,2021-09-09 07:31:42
3068,345,0,2021-09-09 07:31:49
401,350,0,2021-09-09 07:31:51
4707,146,1,2021-09-09 07:32:01
2475,347,0,2021-09-09 07:32:03
2958,323,0,2021-09-09 07:32:15
1003,141,0,2021-09-09 07:33:38
3092,202,1,2021-09-09 07:33:53
1943,152,0,2021-09-09 07:35:14
3928,131,0,2021-09-09 07:35:27
1027,275,1,2021-09-09 07:35:31
3650,1,0,2021-09-09 07:35:35
1332,140,1,2021-09-09 07:35:44
1618,353,1,2021-09-09 07:35:53
1014,119,1,2021-09-09 07:36:03
2549,200,0,2021-09-09 07:36:42
3005,189,1,2021-09-09 07:36:58
4258,183,0,2021-09-09 07:37:39
2416,2,1,2021-09-09 07:37:41
4094,359,0,2021-09-09 07:37:49
4942,141,0,2021-09-09 07:38:10
4917,203,1,2021-09-09 07:38:25
652,32,0,2021-09-09 07:38:29
2393,176,0,2021-09-09 07:39:13
2775,231,1,2021-09-09 07:39:29
4370,135,0,2021-09-09 07:39:41
3537,265,0,2021-09-09 07:40:03
962,158,0,2021-09-09 07:40:04
3779,79,1,2021-09-09 07:40:57
944,272,0,2021-09-09 07:41:31
92,261,0,2021-09-09 07:41:35
4203,277,0,2021-09-09 07:41:38
4649,208,0,2021-09-09 07:41:45
256,138,1,2021-09-09 07:41:45
1515,305,0,2021-09-09 07:41:50
4444,132,0,2021-09-09 07:42:01
3556,74,0,2021-09-09 07:42:23
584,343,1,2021-09-09 07:42:43
2365,315,1,2021-09-09 07:42:43
621,397,0,2021-09-09 07:42:47
1021,49,0,2021-09-09 07:43:07
812,364,0,2021-09-09 07:43:15
2602,226,0,2021-09-09 07:43:17
2126,85,0,2021-09-09 07:43:23
4460,380,0,2021-09-09 07:43:45
1263,224,0,2021-09-09 07:44:15
501,228,1,2021-09-09 07:44:20
4822,323,0,2021-09-09 07:44:31
3272,317,1,2021-09-09 07:44:35
2281,235,1,2021-09-09 07:44:55
474,148,1,2021-09-09 07:45:25
2186,78,1,2021-09-09 07:45:29
1257,332,1,2021-09-09 07:45:33
360,326,0,2021-09-09 07:45:46
2457,334,0,2021-09-09 07:45:51
2359,211,0,2021-09-09 07:45:52
904,270,0,2021-09-09 07:45:52
66,332,1,2021-09-09 07:46:10
4341,363,1,2021-09-09 07:46:17
1575,387,1,2021-09-09 07:46:30
51,128,0,2021-09-09 07:46:41
4989,266,0,2021-09-09 07:46:51
1509,307,0,2021-09-09 07:47:27
3252,60,0,2021-09-09 07:47:29
205,290,1,2021-09-09 07:47:52
4689,349,1,2021-09-09 07:47:55
2260,108,0,2021-09-09 07:48:03
3751,148,0,2021-09-09 07:48:12
489,322,1,2021-09-09 07:48:13
4334,306,1,2021-09-09 07:48:20
2430,292,1,2021-09-09 07:48:22
2751,240,0,2021-09-09 07:48:26
832,321,1,2021-09-09 07:48:31
3981,315,0,2021-09-09 07:49:02
1449,81,0,2021-09-09 07:49:13
1015,110,0,2021-09-09 07:50:03
4769,341,0,2021-09-09 07:50:15
1162,139,0,2021-09-09 07:50:25
1054,198,0,2021-09-09 07:50:37
39,36,1,2021-09-09 07:50:49
942,133,0,2021-09-09 07:50:51
1551,128,1,2021-09-09 07:50:53
1677,358,0,2021-09-09 07:51:18
276,339,0,2021-09-09 07:51:53
1819,209,1,2021-09-09 07:52:30
3718,201,1,2021-09-09 07:52:55
2160,304,1,2021-09-09 07:53:02
2149,272,0,2021-09-09 07:53:10
1390,299,0,2021-09-09 07:53:25
1988,228,0,2021-09-09 07:54:07
2181,97,0,2021-09-09 07:54:26
2310,229,0,2021-09-09 07:54:31
3012,390,0,2021-09-09 07:54:34
1393,200,1,2021-09-09 07:55:21
3229,167,1,2021-09-09 07:55:22
831,223,1,2021-09-09 07:55:29
4967,210,1,2021-09-09 07:55:42
2495,106,0,2021-09-09 07:55:59
3505,14,0,2021-09-09 07:56:25
3734,133,0,2021-09-09 07:56:44
3872,36,1,2021-09-09 07:56:45
370,41,0,2021-09-09 07:57:00
4633,33,0,2021-09-09 07:58:05
1112,387,0,2021-09-09 07:58:17
3777,315,0,2021-09-09 07:58:25
4573,283,0,2021-09-09 07:58:38
4393,261,0,2021-09-09 07:58:41
1178,326,0,2021-09-09 07:59:02
3328,36,0,2021-09-09 07:59:29
1556,152,0,2021-09-09 07:59:48
4804,371,0,2021-09-09 07:59:53
1106,282,0,2021-09-09 07:59:56
1462,268,1,2021-09-09 08:00:13
2986,87,1,2021-09-09 08:00:35
4830,384,1,2021-09-09 08:00:39
597,168,0,2021-09-09 08:00:45
1781,318,0,2021-09-09 08:00:58
2473,266,0,2021-09-09 08:01:14
2840,162,0,2021-09-09 08:01:31
970,177,0,2021-09-09 08:01:35
854,92,0,2021-09-09 08:01:43
1796,372,0,2021-09-09 08:01:45
2243,25,1,2021-09-09 08:01:54
798,63,0,2021-09-09 08:02:11
2406,204,0,2021-09-09 08:02:19
1043,108,1,2021-09-09 08:02:32
1075,52,0,2021-09-09 08:03:53
250,134,0,2021-09-09 08:03:55
2923,273,0,2021-09-09 08:05:03
3699,385,0,2021-09-09 08:05:05
327,61,1,2021-09-09 08:05:10
371,271,0,2021-09-09 08:05:14
3950,3,0,2021-09-09 08:05:58
3753,163,0,2021-09-09 08:06:15
1860,139,0,2021-09-09 08:06:24
3949,344,1,2021-09-09 08:06:27
3091,300,0,2021-09-09 08:06:49
827,397,0,2021-09-09 08:07:57
1072,385,1,2021-09-09 08:08:16
1937,377,0,2021-09-09 08:08:24
4392,140,0,2021-09-09 08:08:26
4410,29,0,2021-09-09 08:09:35
4263,117,0,2021-09-09 08:10:13
672,286,0,2021-09-09 08:10:50
2942,134,0,2021-09-09 08:10:58
3656,315,0,2021-09-09 08:11:47
4659,306,1,2021-09-09 08:12:00
950,307,0,2021-09-09 08:12:07
890,47,0,2021-09-09 08:12:14
3733,74,0,2021-09-09 08:12:19
3037,202,0,2021-09-09 08:12:26
2271,325,1,2021-09-09 08:12:27
1384,319,0,2021-09-09 08:12:27
2349,173,0,2021-09-09 08:12:52
4066,333,0,2021-09-09 08:13:40
203,382,1,2021-09-09 08:14:02
3261,201,0,2021-09-09 08:14:04
2316,345,0,2021-09-09 08:14:30
1193,272,1,2021-09-09 08:14:37
1426,265,0,2021-09-09 08:14:41
587,279,1,2021-09-09 08:15:00
3899,111,0,2021-09-09 08:15:00
3242,143,1,2021-09-09 08:15:03
4108,242,0,2021-09-09 08:15:07
933,119,0,2021-09-09 08:15:15
4694,349,1,2021-09-09 08:15:24
3651,17,0,2021-09-09 08:15:48
4382,247,0,2021-09-09 08:15:57
1064,236,1,2021-09-09 08:16:05
2834,52,0,2021-09-09 08:16:18
4340,256,0,2021-09-09 08:16:29
4914,327,1,2021-09-09 08:16:41
4425,70,0,2021-09-09 08:16:56
3487,7,0,2021-09-09 08:16:57
2892,275,0,2021-09-09 08:17:23
2089,19,1,2021-09-09 08:17:29
3509,64,0,2021-09-09 08:17:32
1093,67,0,2021-09-09 08:17:33
4718,82,1,2021-09-09 08:18:11
608,117,0,2021-09-09 08:18:15
3855,232,0,2021-09-09 08:18:16
1352,398,1,2021-09-09 08:18:24
3940,372,0,2021-09-09 08:18:30
3473,239,0,2021-09-09 08:18:42
1277,149,0,2021-09-09 08:18:44
1188,372,1,2021-09-09 08:19:00
1460,166,1,2021-09-09 08:19:03
1141,261,0,2021-09-09 08:19:09
1800,207,0,2021-09-09 08:19:12
2804,380,1,2021-09-09 08:19:21
2289,333,0,2021-09-09 08:19:28
755,202,1,2021-09-09 08:20:05
3586,187,0,2021-09-09 08:20:11
4247,192,0,2021-09-09 08:21:32
4483,155,0,2021-09-09 08:21:48
3825,391,0,2021-09-09 08:21:59
958,307,1,2021-09-09 08:22:09
2078,325,1,2021-09-09 08:22:10
1708,342,0,2021-09-09 08:22:27
221,240,0,2021-09-09 08:23:21
877,89,0,2021-09-09 08:23:23
522,73,0,2021-09-09 08:23:34
4245,310,1,2021-09-09 08:23:51
3253,3,0,2021-09-09 08:24:00
732,79,0,2021-09-09 08:24:36
1533,187,0,2021-09-09 08:24:41
767,365,0,2021-09-09 08:24:41
4472,34,1,2021-09-09 08:24:41
4151,384,0,2021-09-09 08:24:42
1120,397,1,2021-09-09 08:25:00
2375,359,0,2021-09-09 08:25:26
3752,269,1,2021-09-09 08:25:50
299,222,0,2021-09-09 08:25:55
4495,227,0,2021-09-09 08:26:29
333,230,0,2021-09-09 08:26:48
4007,344,1,2021-09-09 08:27:08
496,25,1,2021-09-09 08:27:54
2949,130,0,2021-09-09 08:28:03
1498,97,0,2021-09-09 08:28:06
1846,338,0,2021-09-09 08:28:09
121,65,0,2021-09-09 08:28:14
2715,244,0,2021-09-09 08:28:15
1748,193,0,2021-09-09 08:28:37
2079,12,0,2021-09-09 08:28:37
1941,396,1,2021-09-09 08:28:39
1678,24,1,2021-09-09 08:28:48
2378,343,1,2021-09-09 08:28:54
228,142,0,2021-09-09 08:29:04
3297,205,0,2021-09-09 08:29:06
2036,218,0,2021-09-09 08:29:18
1634,194,0,2021-09-09 08:29:35
1787,166,1,2021-09-09 08:29:38
231,96,1,2021-09-09 08:29:56
4150,130,0,2021-09-09 08:30:11
3850,356,1,2021-09-09 08:30:49
3966,43,0,2021-09-09 08:30:53
291,295,0,2021-09-09 08:31:03
4550,7,0,2021-09-09 08:31:21
2730,165,0,2021-09-09 08:31:45
1148,20,0,2021-09-09 08:31:54
816,195,1,2021-09-09 08:32:36
1243,205,0,2021-09-09 08:32:46
1177,83,0,2021-09-09 08:32:53
2752,155,1,2021-09-09 08:32:54
2159,230,0,2021-09-09 08:33:04
1016,322,0,2021-09-09 08:33:25
4294,108,0,2021-09-09 08:33:28
4195,123,0,2021-09-09 08:33:31
919,74,0,2021-09-09 08:33:39
2482,5,0,2021-09-09 08:33:53
4399,238,0,2021-09-09 08:34:12
3854,196,0,2021-09-09 08:34:39
3997,78,0,2021-09-09 08:34:39
3544,71,0,2021-09-09 08:34:43
4588,323,1,2021-09-09 08:35:52
649,140,1,2021-09-09 08:35:54
698,356,1,2021-09-09 08:36:06
